1,20,33.3333,4714,5500,1,9,24,100
1,20,33.3333,4738,5500,1,10,48,100
1,20,33.3333,4756,5500,1,13,48,100
1,20,33.3333,4768,5500,1,15,102,100
1,20,33.3333,4774,5500,1,16,108,100
1,20,33.3333,4792,5500,1,16,108,100
1,20,33.3333,4810,5500,1,11,90,100
1,20,33.3333,4816,5500,1,16,108,100
1,20,33.3333,4816,5500,1,10,48,100
1,20,33.3333,4840,5500,1,14,90,100
1,20,33.3333,6725.58,5500,2,17,108,100
1,20,33.3333,7370.88,5500,2,9,24,100
1,20,33.3333,7759.94,5500,2,13,90,100
1,20,33.3333,8358.08,5500,2,12,90,100
1,20,33.3333,9567.01,5500,2,16,138,100
1,20,33.3333,9840.79,5500,3,9,24,100
1,20,33.3333,10128.9,5500,2,10,48,100
1,20,33.3333,10227.9,5500,3,14,90,100
1,20,33.3333,10413.6,5500,3,12,90,100
1,20,33.3333,10573.5,5500,2,16,138,100
1,20,33.3333,10662.9,5500,3,17,138,100
1,20,33.3333,11102.5,5500,2,16,102,100
1,20,33.3333,11122.8,5500,4,9,24,100
1,20,33.3333,11399.5,5500,5,9,24,100
1,20,33.3333,11540.3,5500,2,15,120,100
1,20,33.3333,11882.3,5500,3,12,48,100
1,20,33.3333,12380.7,5500,4,15,108,100
1,20,33.3333,12608.9,5500,2,10,48,100
1,20,33.3333,12847,5500,4,11,90,100
1,20,33.3333,13307.6,5500,3,13,48,100
1,20,33.3333,14002.8,5500,3,16,138,100
1,20,33.3333,14239.6,5500,4,17,138,100
1,20,33.3333,15206.9,5500,5,11,84,100
1,20,33.3333,15342.7,5500,6,9,24,100
1,20,33.3333,15445.6,5500,4,18,162,100
1,20,33.3333,15787.3,5500,6,14,126,100
1,20,33.3333,16482.4,5500,3,15,120,100
1,20,33.3333,16930.3,5500,5,16,138,100
1,20,33.3333,17187.5,5500,5,17,138,100
1,20,33.3333,17249.8,5500,3,17,138,100
1,20,33.3333,17343.9,5500,6,19,174,100
1,20,33.3333,17879.9,5500,4,10,48,100
1,20,33.3333,18303,5500,5,12,48,100
1,20,33.3333,18437.3,5500,4,21,174,100
1,20,33.3333,19192.2,5500,6,17,138,100
1,20,33.3333,19412.9,5500,7,17,138,100
1,20,33.3333,19649.6,5500,4,17,120,100
1,20,33.3333,20125.6,5500,3,13,48,100
1,20,33.3333,20155.8,5500,7,12,114,100
1,20,33.3333,20865.6,5500,8,14,126,100
1,20,33.3333,21011,5500,6,15,108,100
1,20,33.3333,21501.2,5500,7,16,102,100
1,20,33.3333,21513.8,5500,5,17,120,100
1,20,33.3333,21935.4,5500,8,17,138,100
1,20,33.3333,22218.7,5500,5,13,48,100
1,20,33.3333,22282.7,5500,5,17,138,100
1,20,33.3333,22910.8,5500,9,17,138,100
1,20,33.3333,23102.4,5500,4,17,108,100
1,20,33.3333,23335.4,5500,8,16,138,100
1,20,33.3333,23793.3,5500,5,10,48,100
1,20,33.3333,24112.4,5500,10,15,102,100
1,20,33.3333,24265.7,5500,4,13,90,100
1,20,33.3333,24470.5,5500,7,9,24,100
1,20,33.3333,24719.3,5500,9,17,138,100
1,20,33.3333,25205.2,5500,5,15,114,100
1,20,33.3333,25235.4,5500,6,15,120,100
1,20,33.3333,25830.4,5500,9,11,90,100
1,20,33.3333,25969.4,5500,10,19,174,100
1,20,33.3333,26630.3,5500,7,12,48,100
1,20,33.3333,27219.8,5500,6,15,102,100
1,20,33.3333,27716.9,5500,6,14,90,100
1,20,33.3333,27789.4,5500,6,10,48,100
1,20,33.3333,28183.9,5500,8,17,108,100
1,20,33.3333,28483.1,5500,7,13,48,100
1,20,33.3333,28624.6,5500,6,17,108,100
1,20,33.3333,28715.2,5500,7,22,108,100
1,20,33.3333,28799.5,5500,9,10,48,100
1,20,33.3333,28951.8,5500,10,17,108,100
1,20,33.3333,28961.2,5500,8,25,120,100
1,20,33.3333,29235.6,5500,9,30,120,100
1,20,33.3333,29318.3,5500,8,14,60,100
1,20,33.3333,30050.7,5500,9,14,60,100
1,20,33.3333,30836.4,5500,7,13,90,100
1,20,33.3333,31136.4,5500,10,22,108,100
1,20,33.3333,31426.6,5500,10,12,90,100
1,20,33.3333,33133.9,5500,7,15,120,100
1,20,33.3333,34714,5500,10,9,24,100
1,20,33.3333,35833.2,5500,8,12,84,100
1,20,33.3333,36431.4,5500,8,10,48,100
1,20,33.3333,37708.1,5500,9,13,48,100
1,20,33.3333,42107.1,5500,10,10,48,100
1,20,33.3333,43198.8,5500,8,15,120,100
1,20,33.3333,47608.9,5500,9,15,120,100
1,20,33.3333,49937.5,5500,10,15,120,100
1,20,33.3333,50771.3,5500,9,12,84,100
1,20,33.3333,51382.6,5500,7,16,138,100
1,20,33.3333,51902.2,5500,10,14,90,100
1,20,33.3333,53278,5500,8,16,102,100
1,20,33.3333,55981.4,5500,9,16,138,100
1,20,33.3333,60903.1,5500,10,15,102,100
